date,ret_online_compound,ret_offline_compound_static,ret_5050,ret_market_only,ret_ipo_only,weight_ipo_online_compound,weight_ipo_offline_compound_static
2023-10-19,-0.0155776692020062,-0.015623853,-0.01210377085953945,-0.0085466001182794,-0.0156609416007995,0.988248348236084,0.99478686
2023-10-20,-0.0093986537503255,-0.009384223,-0.0104637034237384,-0.0115537801757454,-0.0093736266717314,0.9887508749961852,0.99513936
2023-10-23,0.000366761893989,0.0003847915,-0.0010196494840784,-0.0024373400956392,0.0003980411274824,0.9890866279602052,0.995327
2023-10-24,0.0189066104669862,0.018979542,0.0131875555962324,0.0073406398296356,0.0190344713628292,0.9890676140785216,0.9953027
2023-10-25,-0.0174133381456812,-0.017445253,-0.0149153685197234,-0.0123606603592634,-0.0174700766801834,0.9888532161712646,0.9951416
2023-10-26,-0.0252451911328933,-0.025333755,-0.01829989999532695,-0.0111981201916933,-0.0254016797989606,0.9889739751815796,0.9952178
2023-10-27,-0.0137592613919042,-0.013809559,-0.009778991108760151,-0.0057101999409496,-0.0138477822765707,0.989105761051178,0.9953028
2023-10-30,0.0143486449964653,0.01435961,0.013485056348144949,0.0126023795455694,0.0143677331507205,0.989294171333313,0.99539906
2023-10-31,-0.0011282906399158,-0.0011713734,0.0023142909631133,0.0058330600149929,-0.0012044780887663,0.9891542792320251,0.99529594
2023-11-01,0.0095510942379241,0.009548979,0.00974528538063165,0.0099435597658157,0.0095470109954476,0.9887940287590028,0.9950388
2023-11-02,0.0312752745488124,0.031356372,0.02511371765285725,0.0188040006905794,0.0314234346151351,0.9882986545562744,0.99468553
2023-11-03,0.0180598317415133,0.018123021,0.01341986143961545,0.0086616603657603,0.0181780625134706,0.9876448512077332,0.9942162
2023-11-06,-0.0006887115128128,-0.00070718455,0.0006941894243937,0.0021133399568498,-0.0007249611080624,0.987001895904541,0.99373686
2023-11-07,0.0108145393434748,0.010872042,0.0067620546324177995,0.0025975999888032,0.0109265092760324,0.9866042137145996,0.99346054
2023-11-08,-0.0222738016484486,-0.022433149,-0.0111044289806159,0.0003788399917539,-0.0225876979529857,0.9863200783729552,0.9932707
2023-11-09,-0.0233111553858497,-0.023424279,-0.015496079809963651,-0.0074557401239871,-0.0235364194959402,0.9859698414802552,0.9930264
2023-11-10,0.0066188976450228,0.0065601603,0.0106847300194203,0.0148662803694605,0.0065031796693801,0.9861425757408142,0.9931866
2023-11-13,0.0020425283272501,0.0020613791,0.0007961122901179,-0.0004875200102105,0.0020797445904463,0.9856826663017272,0.9928463
2023-11-14,0.0284572069394859,0.02853008,0.0235260380432009,0.018449880182743,0.0286021959036588,0.9857227206230164,0.99289674
2023-11-15,0.0145063824591838,0.014593696,0.00868661596905435,0.0026917399372905,0.0146814920008182,0.985420286655426,0.99267745
2023-11-16,0.0057927207232006,0.005829356,0.0033703953668009004,0.0008743400103412,0.0058664507232606,0.9852623343467712,0.9925694
2023-11-17,0.0106794108702658,0.010750811,0.0059517183690331,0.0010801999596878,0.0108232367783784,0.9852403402328492,0.99256635
2023-11-20,0.0208159055537416,0.020917768,0.01420561689883465,0.0073889400810003,0.021022293716669,0.984887421131134,0.99233305
2023-11-21,0.0109691161981878,0.01107014,0.004515636246651401,-0.0021451599895954,0.0111764324828982,0.9844689965248108,0.992021
2023-11-22,0.0029080835738672,0.0028994419,0.0034743511350825,0.004058820195496,0.002889882074669,0.9841929078102112,0.9918216
2023-11-24,0.0180138417226877,0.018147415,0.0097158891148865,0.0011373599991202,0.0182944182306528,0.9836766719818116,0.99143183
2023-11-27,-0.0100350720293434,-0.0101016285,-0.00594952265964815,-0.0017210800433531,-0.0101779652759432,0.9830264449119568,0.9909734
2023-11-28,0.0105178332374632,0.010593798,0.0059472440043464,0.0012142800260335,0.0106802079826593,0.9828636050224304,0.9908715
2023-11-29,0.0001746329659355,0.00017865501,-5.94222874497e-05,-0.0003019600117113,0.0001831154368119,0.9827491044998168,0.9908047
2023-11-30,0.0118326480504485,0.011881001,0.008939451072365,0.0059436401352286,0.0119352620095014,0.9828987121582032,0.99094397
2023-12-01,0.0267142711870514,0.026880916,0.0167219145223498,0.0063760802149772,0.0270677488297224,0.982917845249176,0.9909706
2023-12-04,-0.0028832019741016,-0.0028693962,-0.0036807927535846,-0.0045074000954627,-0.0028541854117065,0.9826253652572632,0.9907991
2023-12-05,-0.0104519871463461,-0.0105339065,-0.0055743837147019006,-0.0005238800076767,-0.0106248874217271,0.9828596711158752,0.99099284
2023-12-06,-0.0183004372623772,-0.018421851,-0.0111023391364142,-0.0036478599067777,-0.0185568183660507,0.9827995300292968,0.99094725
2023-12-07,0.0362126672445461,0.036458205,0.02164518460631365,0.0065606199204921,0.0367297492921352,0.982862651348114,0.99099934
2023-12-08,0.0032144290967869,0.0032066589,0.0036824471317230996,0.0041668801568448,0.0031980141066014,0.9829584956169128,0.9910774
2023-12-11,0.0014639917626887,0.0014434248,0.00269387912703675,0.0039681200869381,0.0014196381671354,0.9823619723320008,0.9906662
2023-12-12,0.0122885462431925,0.012353768,0.00851044175215065,0.0045938198454678,0.0124270636588335,0.9823218584060668,0.99064296
