date,market_return,commodity_return,rolling_vol,vix,spread_return,spread_mom_5,spread_mom_21,spread_mom_63,spread_vol_21,market_mom_21,commodity_mom_21,market_vol_21,commodity_vol_21,vol_ratio_21,corr_21,vix_chg_5,vix_z_21
2023-07-21,-1.134e-05,-0.002513508201769041,0.005403306355398575,13.6,-0.002502168201769041,-0.0009087422472781589,-0.0007414297848492677,-0.0016551226744358984,0.006709863240359923,0.001856397142857141,0.001114967358007876,0.005403306355398575,0.006204567928318171,1.1480784989400503,0.3381058230075847,0.019490254872563728,-0.4239683032984206
2023-07-24,0.004649519999999999,-0.0029629772386941303,0.005433492870305276,13.91,-0.00761249723869413,-0.0016980627010082662,-0.00043009483391227854,-0.0016278893954111413,0.006187961467924998,0.0019391123809523786,0.0015090175470401032,0.005433492870305276,0.005615627905738148,1.0333306234373065,0.37308109264550476,0.03189910979228494,-0.026178927553164682
2023-07-25,0.0023656799999999998,0.006393610887654559,0.004998742751509878,13.86,0.00402793088765456,-0.0016377123091691312,-0.0007118790119028659,-0.0016036794818095118,0.005815380566209517,0.0024020266666666644,0.0016901476547638017,0.004998742751509878,0.005712738207339958,1.1426064282236843,0.4167903723325535,0.042105263157894646,-0.14160712782649565
2023-07-26,0.0005987799999999999,0.004566440320141323,0.0048427238086767785,13.19,0.003967660320141323,-0.0005697412114847266,-0.0008519056452968352,-0.0018082268779640897,0.005655941350280935,0.0025905942857142833,0.001738688640417451,0.0048427238086767785,0.005733598080207213,1.1837169720404708,0.4382382228512557,-0.04142441860465118,-1.12749598028517
2023-07-27,-0.00669318,-0.016777928871268267,0.004926035826840423,14.41,-0.010084748871268267,-0.002440764620787101,-0.0006045097835946167,-0.0019329084748738216,0.005077311549371646,0.0017906580952380927,0.0011861483116434794,0.004926035826840423,0.006878020919480549,1.3959754223851952,0.6757976149462558,0.030021443888491817,0.7601403259943923
2023-07-28,0.00890026,0.007866118199000701,0.005144390834978486,13.33,-0.0010341418009992987,-0.002147159340633153,-0.0004901763785035126,-0.001655744300085599,0.005037258352671257,0.0022099628571428547,0.0017197864786393454,0.005144390834978486,0.0069436902519732085,1.3494971469941295,0.690147835860008,-0.019852941176470518,-0.9279688460953315
2023-07-31,0.00211478,0.004317102001759553,0.005115738583963282,13.63,0.002202322001759553,-0.00018419549254241626,-0.00011065555407494165,-0.001515890066235195,0.004918601746891107,0.002092742857142855,0.0019820873030679162,0.005115738583963282,0.0069322578091142095,1.3548196170977094,0.7054319075895851,-0.020129403306973326,-0.4668557641010075
2023-08-01,-0.0020278799999999997,-0.010890507441850189,0.004749381448650339,13.93,-0.00886262744185019,-0.002762307158443366,-0.0003510795719846249,-0.0015865492805305734,0.005222658747911205,0.001467790476190474,0.001116710904205852,0.004749381448650339,0.007358695459709896,1.549074645742527,0.707180500415549,0.005050505050504972,-0.021104429138028263
2023-08-02,-0.013155539999999999,-0.008037757213358697,0.005723572216220615,16.09,0.005117782786641302,-0.0025322826651433704,-0.00011187090796952374,-0.0019216411651948038,0.005357385809128337,0.0007909066666666647,0.0006790357586971437,0.005723572216220615,0.007624920216232209,1.3319633202681842,0.7125866815221726,0.21986353297952999,2.6002896830886733
2023-08-03,-0.0027327999999999996,0.00032488208917579394,0.005746484148019982,15.92,0.0030576820891757934,9.620352694544188e-05,7.03271121628344e-06,-0.0020728050776564356,0.0054005946943913325,0.0007502257142857122,0.0007572584255019987,0.005746484148019982,0.007611825561786917,1.3243752163125502,0.7063763231047623,0.10478834142956273,2.018906418516067
2023-08-04,-0.00439412,0.0035102615594558104,0.005496596255032329,17.1,0.00790438155945581,0.0018839081990364639,0.00020857565783967397,-0.0021894860212577994,0.005618770919248578,0.0009362752380952358,0.0011448508959349128,0.005496596255032329,0.00753063173039299,1.36980443471084,0.6686228235175998,0.2828207051762941,2.7189104566413382
2023-08-07,0.00919574,-0.002735051793534822,0.005699392320854098,15.77,-0.011930791793534823,-0.0009427145600224114,-0.0008931568380130149,-0.001897123511368176,0.005622950882652404,0.0015182428571428551,0.000625086019129843,0.005699392320854098,0.0073962665975854285,1.2975013264485689,0.6591303210520416,0.15700660308143788,1.3597915627628605
